date,Airport,temp,tmin,tmax,prcp,wspd
2024-07-25,SFO,18.1,13.9,25.0,0.0,21.6
2024-07-26,SFO,15.7,12.2,18.9,0.0,25.2
2024-07-27,SFO,13.8,12.8,15.6,0.0,18.4
2024-07-28,SFO,14.9,12.8,21.1,0.0,17.3
2024-07-29,SFO,14.9,12.8,18.9,0.0,18.7
2024-07-30,SFO,16.3,13.9,20.6,0.0,21.6
2024-07-31,SFO,15.9,12.8,20.0,0.0,20.5
2024-08-01,SFO,14.7,12.2,20.0,0.0,23.4
2024-08-02,SFO,14.8,12.2,20.0,0.0,25.6
2024-08-03,SFO,15.8,12.2,21.1,0.0,25.2
2024-08-04,SFO,14.2,12.2,17.8,0.0,23.0
2024-08-05,SFO,13.8,11.7,17.2,0.0,21.6
2024-08-06,SFO,15.1,11.7,23.3,0.0,18.4
2024-08-07,SFO,15.8,12.2,22.2,0.0,21.6
2024-08-08,SFO,14.0,11.1,18.3,0.0,25.9
2024-08-09,SFO,13.8,10.6,18.3,0.0,22.7
2024-08-10,SFO,14.1,11.7,17.8,0.0,19.4
2024-08-11,SFO,14.4,11.7,17.8,0.0,21.2
2024-08-12,SFO,14.4,11.7,18.9,0.0,21.2
2024-08-13,SFO,15.4,12.2,20.6,0.0,20.2
2024-08-14,SFO,15.4,11.1,20.6,0.0,24.1
2024-08-15,SFO,15.3,11.7,20.0,0.0,28.4
2024-08-16,SFO,15.9,10.6,22.2,0.0,23.8
2024-08-17,SFO,17.9,14.4,22.8,0.0,18.4
2024-08-18,SFO,17.1,13.3,20.6,0.0,22.0
2024-08-19,SFO,15.6,11.1,21.1,0.0,24.5
2024-08-20,SFO,16.9,11.7,24.4,0.0,19.4
2024-08-21,SFO,16.9,13.3,21.7,0.0,22.7
2024-08-22,SFO,16.1,13.9,20.0,0.0,26.3
2024-08-23,SFO,15.9,13.3,19.4,0.0,11.2
2024-08-24,SFO,17.5,14.4,22.2,2.5,16.9
2024-08-25,SFO,18.0,13.3,25.6,0.0,15.1
2024-08-26,SFO,19.1,13.3,28.3,0.0,18.0
2024-08-27,SFO,17.8,12.8,30.0,0.0,14.4
2024-08-28,SFO,18.9,13.3,21.7,0.0,18.0
2024-08-29,SFO,16.6,13.9,21.7,0.0,14.0
2024-08-30,SFO,16.8,14.4,21.7,0.0,20.9
2024-08-31,SFO,17.2,15.0,20.0,0.0,24.8
2024-09-01,SFO,17.0,13.9,22.2,0.0,23.8
2024-09-02,SFO,17.9,14.4,21.7,0.0,22.0
2024-09-03,SFO,17.6,10.6,28.9,0.0,13.7
2024-09-04,SFO,17.8,12.8,22.2,0.0,19.8
2024-09-05,SFO,15.6,11.7,24.4,0.0,18.4
2024-09-06,SFO,15.2,11.7,21.1,0.0,26.6
2024-09-07,SFO,14.3,11.7,18.9,0.0,27.0
2024-09-08,SFO,14.1,10.6,21.7,0.0,20.5
2024-09-09,SFO,14.4,11.7,20.6,0.0,19.8
2024-09-10,SFO,14.8,11.1,19.4,0.0,19.8
2024-09-11,SFO,14.8,11.7,19.4,0.0,32.0
2024-09-12,SFO,15.2,10.6,22.8,0.0,18.7
2024-09-13,SFO,16.2,11.7,22.8,0.0,17.3
2024-09-14,SFO,14.6,11.1,21.1,0.0,14.4
2024-09-15,SFO,14.2,12.2,17.8,0.0,35.3
2024-09-16,SFO,14.7,12.2,19.4,0.0,19.4
2024-09-17,SFO,14.9,12.2,18.3,0.0,16.9
2024-09-18,SFO,16.3,12.8,21.7,0.0,17.6
2024-09-19,SFO,15.2,12.2,18.9,0.0,16.9
2024-09-20,SFO,15.4,12.8,19.4,0.0,16.6
2024-09-21,SFO,15.2,12.2,21.1,0.0,13.3
2024-09-22,SFO,15.3,12.2,21.7,0.0,14.0
2024-09-23,SFO,15.8,11.7,30.0,0.0,9.7
2024-09-24,SFO,21.1,14.4,26.1,0.0,12.6
2024-09-25,SFO,17.0,13.3,21.1,0.0,13.7
2024-09-26,SFO,15.7,13.3,20.6,0.0,17.6
2024-09-27,SFO,17.3,12.8,30.0,0.0,10.8
2024-09-28,SFO,18.3,13.3,18.9,0.0,23.0
2024-09-29,SFO,15.2,13.3,19.4,0.0,14.8
2024-09-30,SFO,17.1,12.2,30.6,0.0,9.4
2024-10-01,SFO,22.3,16.1,34.4,0.0,6.5
2024-10-02,SFO,24.2,18.3,33.3,0.0,9.4
2024-10-03,SFO,22.1,16.1,31.1,0.0,11.9
2024-10-04,SFO,19.0,14.4,27.8,0.0,15.1
2024-10-05,SFO,21.6,16.7,34.4,0.0,7.6
2024-10-06,SFO,25.1,20.0,36.7,0.0,6.8
2024-10-07,SFO,25.2,17.2,30.6,0.0,15.1
2024-10-08,SFO,18.5,13.9,21.7,0.0,24.5
2024-10-09,SFO,15.2,10.6,18.3,0.0,18.4
2024-10-10,SFO,15.7,12.2,18.9,0.0,18.7
2024-10-11,SFO,14.6,11.1,21.7,0.0,13.0
2024-10-12,SFO,16.6,13.3,22.2,0.0,9.7
2024-10-13,SFO,19.4,13.9,23.9,0.0,16.6
2024-10-14,SFO,15.5,13.3,18.3,0.0,18.0
2024-10-15,SFO,16.0,12.2,22.2,0.0,16.6
2024-10-16,SFO,16.9,13.9,20.0,0.0,18.4
2024-10-17,SFO,15.6,12.8,18.9,0.0,28.8
2024-10-18,SFO,17.9,13.9,22.8,0.0,18.4
2024-10-19,SFO,18.4,12.2,26.1,0.0,6.5
2024-10-20,SFO,17.3,11.1,24.4,0.0,7.9
2024-10-21,SFO,15.1,10.6,20.0,0.0,17.3
2024-10-22,SFO,13.6,10.0,18.9,0.0,15.8
2024-10-23,SFO,13.8,9.4,21.7,0.0,11.9
2024-10-24,SFO,16.1,11.1,23.9,0.0,8.3
2024-10-25,SFO,16.2,11.1,23.3,0.0,8.3
2024-10-26,SFO,15.6,10.0,22.2,0.0,10.4
2024-10-27,SFO,16.7,13.3,20.6,0.0,14.0
2024-10-28,SFO,14.8,11.7,17.8,0.0,21.6
2024-10-29,SFO,12.8,8.9,17.8,0.0,14.4
2024-10-30,SFO,12.1,7.8,17.2,0.0,13.3
2024-10-31,SFO,13.7,10.6,18.3,0.3,17.6
2024-11-01,SFO,13.8,9.4,20.0,0.3,13.0
2024-11-02,SFO,15.4,12.8,17.8,0.3,22.7
2024-11-03,SFO,14.6,11.1,20.0,0.0,21.6
2024-11-04,SFO,15.9,11.1,22.8,0.0,14.8
2024-11-05,SFO,15.1,10.6,21.7,0.0,16.9
2024-11-06,SFO,17.3,12.8,19.4,0.0,26.3
2024-11-07,SFO,15.7,10.6,21.1,0.0,7.2
2024-11-08,SFO,14.8,9.4,21.1,0.0,7.6
2024-11-09,SFO,13.8,8.3,20.0,0.0,9.4
2024-11-10,SFO,13.6,8.9,21.1,0.0,7.9
2024-11-11,SFO,15.4,12.2,17.2,5.6,15.5
2024-11-12,SFO,13.4,9.4,17.2,0.0,7.9
2024-11-13,SFO,12.8,7.8,18.3,0.5,12.2
2024-11-14,SFO,14.3,11.1,17.2,0.0,13.7
2024-11-15,SFO,12.5,10.0,15.6,0.0,19.1
2024-11-16,SFO,11.5,6.7,16.1,0.0,10.1
2024-11-17,SFO,10.8,7.2,15.6,0.0,7.9
2024-11-18,SFO,12.5,8.3,15.0,0.0,20.2
2024-11-19,SFO,10.3,6.7,13.9,0.0,7.2
2024-11-20,SFO,13.5,10.6,17.8,7.1,25.9
2024-11-21,SFO,14.5,12.8,18.3,12.7,23.8
2024-11-22,SFO,15.9,12.8,16.7,64.8,21.6
2024-11-23,SFO,14.1,10.0,15.6,0.5,10.1
2024-11-24,SFO,11.3,6.7,17.2,0.0,7.9
2024-11-25,SFO,13.1,11.1,13.9,8.1,10.1
2024-11-26,SFO,12.9,10.6,14.4,2.8,7.2
2024-11-27,SFO,12.4,8.9,16.1,0.0,6.8
2024-11-28,SFO,10.9,6.1,16.1,0.0,7.2
2024-11-29,SFO,10.8,5.0,15.0,0.0,5.8
2024-11-30,SFO,11.1,6.1,16.1,0.0,7.9
2024-12-01,SFO,15.8,10.6,17.8,0.0,4.0
2024-12-02,SFO,13.7,9.4,17.8,0.0,6.8
2024-12-03,SFO,12.9,8.3,19.4,0.0,5.4
2024-12-04,SFO,13.1,8.3,16.7,0.0,7.9
2024-12-05,SFO,12.8,10.0,17.2,0.0,6.1
2024-12-06,SFO,12.8,8.9,19.4,0.0,4.0
2024-12-07,SFO,12.9,8.9,15.6,0.0,4.7
2024-12-08,SFO,13.1,9.4,18.9,0.0,4.3
2024-12-09,SFO,12.8,7.8,17.8,0.0,9.4
2024-12-10,SFO,12.5,7.8,14.4,0.0,7.9
2024-12-11,SFO,10.5,6.7,14.4,0.8,7.9
2024-12-12,SFO,12.9,10.6,15.6,19.6,20.5
2024-12-13,SFO,12.4,11.1,15.0,8.1,18.4
2024-12-14,SFO,13.3,9.4,14.4,40.4,27.7
2024-12-15,SFO,9.9,6.1,12.2,0.0,4.7
2024-12-16,SFO,10.5,7.2,14.4,7.1,7.6
2024-12-17,SFO,11.6,9.4,13.3,0.0,5.0
2024-12-18,SFO,11.1,7.8,13.9,0.0,6.1
2024-12-19,SFO,11.1,7.2,14.4,0.0,11.9
2024-12-20,SFO,10.2,7.2,13.3,0.0,9.4
2024-12-21,SFO,12.6,10.0,15.0,2.8,9.4
2024-12-22,SFO,12.8,12.2,15.0,4.6,7.6
2024-12-23,SFO,13.7,12.8,17.8,0.5,7.9
2024-12-24,SFO,14.2,10.0,18.3,11.2,19.8
2024-12-25,SFO,10.6,7.2,12.8,0.0,7.2
2024-12-26,SFO,12.4,10.6,16.7,6.9,15.1
2024-12-27,SFO,15.3,12.8,16.7,5.3,19.1
2024-12-28,SFO,14.8,13.3,18.3,0.3,10.8
2024-12-29,SFO,15.7,11.1,16.7,7.1,22.0
2024-12-30,SFO,11.4,7.8,15.0,0.0,9.4
2024-12-31,SFO,10.2,6.1,14.4,0.0,6.8
2025-01-01,SFO,9.9,5.6,12.8,0.0,5.8
2025-01-02,SFO,11.3,8.3,15.6,0.0,6.1
2025-01-03,SFO,12.9,10.0,16.1,3.0,11.2
2025-01-04,SFO,11.1,7.8,12.8,0.0,6.1
2025-01-05,SFO,10.8,7.8,15.0,0.0,4.7
2025-01-06,SFO,10.9,8.3,14.4,0.0,6.1
2025-01-07,SFO,13.6,10.0,18.3,0.0,17.6
2025-01-08,SFO,15.7,10.0,18.3,0.0,13.7
2025-01-09,SFO,12.7,7.2,21.7,0.0,4.0
2025-01-10,SFO,14.1,9.4,18.3,0.0,10.4
2025-01-11,SFO,13.4,8.9,18.9,0.0,13.0
2025-01-12,SFO,14.7,10.0,17.8,0.0,10.8
2025-01-13,SFO,12.4,7.8,16.1,0.0,18.4
2025-01-14,SFO,10.6,5.6,16.7,0.0,5.4
2025-01-15,SFO,10.3,5.6,13.9,0.0,2.9
2025-01-16,SFO,10.2,5.6,15.6,0.0,7.6
2025-01-17,SFO,10.2,5.6,13.3,0.0,12.2
2025-01-18,SFO,10.3,8.3,12.8,0.0,7.6
2025-01-19,SFO,9.1,5.6,12.2,0.0,9.7
2025-01-20,SFO,10.0,6.1,16.1,0.0,12.6
2025-01-21,SFO,10.7,4.4,15.6,0.0,3.6
2025-01-22,SFO,9.7,4.4,16.7,0.0,3.6
2025-01-23,SFO,12.6,7.2,19.4,0.0,6.8
2025-01-24,SFO,11.7,6.1,15.6,0.0,10.1
2025-01-25,SFO,11.7,8.9,14.4,0.3,11.5
2025-01-26,SFO,10.7,8.3,13.9,0.0,17.6
2025-01-27,SFO,9.4,3.9,15.6,0.0,7.2
2025-01-28,SFO,9.7,5.0,14.4,0.0,12.2
2025-01-29,SFO,11.1,7.8,12.8,0.0,10.4
2025-01-30,SFO,10.2,8.9,11.7,0.0,6.8
2025-01-31,SFO,9.9,8.9,13.3,2.8,13.7
2025-02-01,SFO,12.9,11.7,16.7,4.3,15.1
2025-02-02,SFO,15.2,13.9,16.1,2.8,20.2
2025-02-03,SFO,14.8,12.8,16.7,1.0,24.5
2025-02-04,SFO,14.1,8.3,16.7,44.5,32.0
2025-02-05,SFO,9.4,5.6,13.3,0.0,9.4
2025-02-06,SFO,10.5,7.2,17.2,17.0,25.9
2025-02-07,SFO,12.5,8.3,14.4,1.5,11.9
2025-02-08,SFO,9.7,5.6,13.9,0.0,12.2
2025-02-09,SFO,9.2,3.9,13.9,0.0,5.8
2025-02-10,SFO,8.8,3.3,13.9,0.0,9.7
2025-02-11,SFO,8.8,4.4,12.2,0.5,15.1
2025-02-12,SFO,9.1,7.2,11.7,9.4,11.5
2025-02-13,SFO,12.8,11.7,15.6,48.3,36.7
2025-02-14,SFO,12.6,8.9,13.9,0.3,25.2
2025-02-15,SFO,9.6,5.6,13.9,0.0,6.5
2025-02-16,SFO,10.8,7.2,15.0,0.0,11.9
2025-02-17,SFO,12.0,8.9,15.0,0.0,18.7
2025-02-18,SFO,10.9,7.2,15.0,0.0,10.1
2025-02-19,SFO,12.2,9.4,17.8,0.5,13.0
2025-02-20,SFO,12.0,7.2,18.3,0.0,9.0
2025-02-21,SFO,12.0,7.2,18.9,0.0,11.2
2025-02-22,SFO,11.3,7.2,17.8,0.0,12.6
2025-02-23,SFO,12.5,9.4,16.7,0.0,11.9
2025-02-24,SFO,13.2,11.1,17.8,0.0,13.7
2025-02-25,SFO,12.9,8.3,17.8,0.0,13.3
2025-02-26,SFO,11.9,7.2,20.6,0.0,5.8
2025-02-27,SFO,14.6,8.9,21.7,0.0,7.9
2025-02-28,SFO,14.9,10.0,21.1,0.0,10.1
2025-03-01,SFO,12.0,8.9,15.0,0.5,17.6
2025-03-02,SFO,11.8,9.4,13.9,3.3,32.4
2025-03-03,SFO,10.7,7.8,13.9,0.0,25.9
2025-03-04,SFO,11.1,9.4,15.6,0.0,10.1
2025-03-05,SFO,12.5,9.4,13.3,0.0,24.8
2025-03-06,SFO,10.3,7.8,14.4,1.0,19.8
2025-03-07,SFO,11.1,7.2,17.8,0.0,16.2
2025-03-08,SFO,10.9,6.1,17.2,0.0,10.4
2025-03-09,SFO,11.0,6.1,16.1,0.0,9.7
2025-03-10,SFO,11.2,7.2,18.9,0.0,7.9
2025-03-11,SFO,12.8,7.8,17.8,0.0,14.0
2025-03-12,SFO,12.9,8.3,16.1,13.0,24.5
2025-03-13,SFO,9.5,7.2,12.2,3.6,19.4
2025-03-14,SFO,9.8,6.1,14.4,11.2,24.8
2025-03-15,SFO,11.7,9.4,16.1,0.0,12.2
2025-03-16,SFO,11.8,8.3,15.6,1.5,22.7
2025-03-17,SFO,11.9,9.4,14.4,3.3,26.3
2025-03-18,SFO,9.9,5.6,15.0,0.0,14.8
2025-03-19,SFO,10.3,5.6,15.6,0.0,12.2
2025-03-20,SFO,11.3,7.8,15.6,0.0,17.6
2025-03-21,SFO,11.5,7.8,16.1,0.0,17.3
2025-03-22,SFO,12.6,10.6,16.1,0.0,24.1
2025-03-23,SFO,12.6,9.4,18.9,0.0,16.9
2025-03-24,SFO,13.9,10.0,24.4,0.0,4.3
2025-03-25,SFO,18.8,12.2,27.8,0.0,11.2
2025-03-26,SFO,15.4,12.2,17.2,0.0,20.9
2025-03-27,SFO,14.3,12.2,17.2,2.0,20.5
2025-03-28,SFO,13.4,10.6,16.1,0.8,15.8
2025-03-29,SFO,11.7,8.3,15.0,0.0,13.7
2025-03-30,SFO,13.1,10.0,18.3,0.3,23.8
2025-03-31,SFO,13.9,9.4,16.1,3.0,23.8
2025-04-01,SFO,11.3,9.4,13.9,8.1,25.6
2025-04-02,SFO,10.7,6.7,15.0,0.0,23.4
2025-04-03,SFO,11.1,6.7,16.1,0.0,16.2
2025-04-04,SFO,12.5,7.2,21.1,0.0,14.0
2025-04-05,SFO,13.8,9.4,20.6,0.0,15.5
2025-04-06,SFO,13.2,8.9,19.4,0.0,14.8
2025-04-07,SFO,14.9,12.2,17.8,0.3,14.4
2025-04-08,SFO,13.8,10.6,18.3,0.0,18.0
2025-04-09,SFO,14.3,10.0,22.8,0.0,14.8
2025-04-10,SFO,14.5,10.0,19.4,0.0,24.8
2025-04-11,SFO,14.5,10.6,17.8,0.0,31.7
2025-04-12,SFO,12.3,9.4,16.1,0.0,23.8
2025-04-13,SFO,12.9,8.3,25.6,0.0,12.2
2025-04-14,SFO,15.1,10.0,19.4,0.0,17.3
2025-04-15,SFO,13.8,10.6,18.3,0.0,15.5
2025-04-16,SFO,13.8,11.7,16.7,0.0,15.5
2025-04-17,SFO,12.9,10.6,16.1,0.0,11.5
2025-04-18,SFO,12.8,10.6,17.8,0.0,15.8
2025-04-19,SFO,12.6,9.4,18.3,0.0,14.8
2025-04-20,SFO,13.0,9.4,17.2,0.0,16.9
2025-04-21,SFO,12.4,8.9,21.1,0.0,15.1
2025-04-22,SFO,13.6,9.4,20.0,0.0,15.5
2023-04-23,ATL,15.8,10.6,21.7,0.0,13.7
2023-04-24,ATL,14.8,10.0,20.6,0.0,14.4
2023-04-25,ATL,15.1,8.3,23.3,0.0,12.6
2023-04-26,ATL,15.6,13.3,16.7,0.0,18.4
2023-04-27,ATL,14.3,12.8,16.7,10.2,14.8
2023-04-28,ATL,18.9,15.6,26.1,0.0,12.6
2023-04-29,ATL,19.2,13.9,23.3,5.3,9.0
2023-04-30,ATL,18.2,11.7,22.8,29.2,23.4
2023-05-01,ATL,15.1,10.0,20.0,0.0,20.9
2023-05-02,ATL,15.6,8.9,22.8,0.0,24.1
2023-05-03,ATL,16.1,8.9,22.2,0.0,20.5
2023-05-04,ATL,16.6,10.0,23.9,0.0,10.1
2023-05-05,ATL,17.1,14.4,17.8,0.3,7.6
2023-05-06,ATL,18.2,15.0,24.4,0.0,11.9
2023-05-07,ATL,21.3,16.1,28.3,0.0,8.6
2023-05-08,ATL,23.7,19.4,30.0,0.0,13.0
2023-05-09,ATL,24.1,20.0,29.4,0.0,12.6
2023-05-10,ATL,24.0,19.4,28.9,0.0,11.5
2023-05-11,ATL,23.4,19.4,27.2,0.0,13.7
2023-05-12,ATL,21.6,19.4,26.1,5.8,9.4
2023-05-13,ATL,22.8,18.3,30.0,0.0,5.8
2023-05-14,ATL,26.2,21.1,32.2,0.0,12.6
2023-05-15,ATL,25.0,21.1,29.4,1.5,12.6
2023-05-16,ATL,24.6,20.0,31.1,7.4,10.8
2023-05-17,ATL,21.7,18.9,27.2,0.0,10.8
2023-05-18,ATL,20.7,17.8,22.2,0.0,18.4
2023-05-19,ATL,18.9,16.1,22.8,0.0,14.4
2023-05-20,ATL,20.9,18.3,25.0,14.2,8.6
2023-05-21,ATL,22.2,18.3,26.7,0.0,11.9
2023-05-22,ATL,20.6,17.2,21.1,10.4,20.5
2023-05-23,ATL,18.9,17.8,22.2,0.3,20.2
2023-05-24,ATL,21.2,18.3,26.7,0.0,14.8
2023-05-25,ATL,21.8,16.7,27.2,0.0,17.3
2023-05-26,ATL,21.4,16.7,25.0,0.0,21.6
2023-05-27,ATL,19.8,15.6,25.0,0.0,25.9
2023-05-28,ATL,19.1,14.4,26.1,0.0,15.8
2023-05-29,ATL,20.2,16.7,23.9,0.0,15.5
2023-05-30,ATL,21.4,16.1,28.3,0.0,14.4
2023-05-31,ATL,22.2,19.4,26.1,0.0,20.9
2023-06-01,ATL,22.4,17.8,28.9,0.0,13.7
2023-06-02,ATL,24.9,20.0,30.6,0.0,13.0
2023-06-03,ATL,25.7,19.4,31.7,0.0,13.7
2023-06-04,ATL,24.1,20.0,27.8,13.2,12.6
2023-06-05,ATL,21.9,17.8,28.9,0.0,7.6
2023-06-06,ATL,25.7,20.0,32.2,0.0,12.6
2023-06-07,ATL,26.0,20.6,32.2,0.0,13.7
2023-06-08,ATL,25.2,21.1,29.4,0.0,14.8
2023-06-09,ATL,23.9,18.9,29.4,0.0,12.6
2023-06-10,ATL,24.3,17.2,30.6,0.0,7.2
2023-06-11,ATL,23.9,19.4,28.9,17.0,13.3
2023-06-12,ATL,22.8,18.9,27.2,4.6,15.5
2023-06-13,ATL,21.7,17.2,26.1,0.0,13.3
2023-06-14,ATL,21.6,19.4,24.4,21.3,11.5
2023-06-15,ATL,22.4,20.0,27.8,0.0,12.6
2023-06-16,ATL,25.2,21.7,31.1,0.0,14.4
2023-06-17,ATL,26.3,20.6,32.2,0.0,10.4
2023-06-18,ATL,26.2,20.6,30.0,0.0,7.9
2023-06-19,ATL,23.4,19.4,25.6,25.4,12.2
2023-06-20,ATL,24.1,21.1,29.4,0.8,9.4
2023-06-21,ATL,21.9,18.9,24.4,9.4,20.2
2023-06-22,ATL,21.2,18.3,27.2,1.3,11.5
2023-06-23,ATL,24.1,20.6,29.4,0.0,10.8
2023-06-24,ATL,25.2,19.4,31.1,0.0,13.0
2023-06-25,ATL,27.1,20.0,33.3,17.0,13.0
2023-06-26,ATL,24.1,19.4,32.8,0.0,13.7
2023-06-27,ATL,27.3,22.2,31.7,0.0,15.5
2023-06-28,ATL,27.1,21.1,32.2,0.0,10.4
2023-06-29,ATL,27.9,22.2,33.3,0.0,8.6
2023-06-30,ATL,26.3,22.2,32.2,1.3,8.3
2023-07-01,ATL,27.2,22.8,35.6,0.0,12.2
2023-07-02,ATL,27.5,22.8,33.9,15.5,9.0
2023-07-03,ATL,26.2,22.2,31.7,0.3,9.4
2023-07-04,ATL,26.1,22.8,33.3,0.0,5.0
2023-07-05,ATL,27.1,23.9,31.1,0.0,9.0
2023-07-06,ATL,27.8,22.8,33.9,0.0,11.5
2023-07-07,ATL,27.3,23.3,33.3,0.0,10.4
2023-07-08,ATL,27.5,22.2,33.3,0.0,13.3
2023-07-09,ATL,27.3,21.7,32.8,4.8,14.8
2023-07-10,ATL,25.2,21.1,30.6,18.5,13.3
2023-07-11,ATL,26.7,21.7,32.2,0.0,9.7
2023-07-12,ATL,27.9,23.3,33.3,0.0,7.9
2023-07-13,ATL,28.2,23.3,33.3,0.0,10.8
2023-07-14,ATL,27.9,23.9,33.9,0.0,9.0
2023-07-15,ATL,28.7,25.0,33.9,0.0,13.7
2023-07-16,ATL,28.1,22.8,34.4,0.0,14.4
2023-07-17,ATL,27.4,21.7,32.8,0.0,9.0
2023-07-18,ATL,28.0,22.8,33.9,0.0,9.7
2023-07-19,ATL,28.6,24.4,34.4,0.0,11.5
2023-07-20,ATL,29.8,23.3,35.6,0.0,14.4
2023-07-21,ATL,27.1,22.2,34.4,3.3,15.5
2023-07-22,ATL,24.4,21.7,30.6,1.3,12.2
2023-07-23,ATL,27.2,22.2,33.3,0.0,9.0
2023-07-24,ATL,27.8,22.2,33.9,0.0,11.2
2023-07-25,ATL,28.2,21.7,35.0,0.0,10.4
2023-07-26,ATL,29.7,24.4,35.6,0.0,7.6
2023-07-27,ATL,29.7,23.9,36.1,0.0,6.1
2023-07-28,ATL,29.7,25.0,34.4,0.3,7.6
2023-07-29,ATL,29.2,25.0,36.7,0.0,10.1
2023-07-30,ATL,29.5,23.9,34.4,0.0,13.7
2023-07-31,ATL,28.7,23.3,36.1,0.0,12.6
2023-08-01,ATL,29.3,22.8,35.6,0.0,13.7
2023-08-02,ATL,27.9,23.3,32.8,0.0,12.2
2023-08-03,ATL,26.8,22.8,33.3,5.8,11.9
2023-08-04,ATL,25.7,22.8,32.8,0.0,12.6
2023-08-05,ATL,28.1,23.3,35.6,0.0,7.6
2023-08-06,ATL,28.3,21.7,35.6,27.2,10.1
2023-08-07,ATL,25.2,21.7,33.9,6.6,13.7
2023-08-08,ATL,24.8,22.2,31.1,0.0,12.2
2023-08-09,ATL,25.1,20.6,31.7,0.8,11.2
2023-08-10,ATL,25.8,20.6,30.6,4.1,13.7
2023-08-11,ATL,26.6,22.2,32.2,16.5,10.4
2023-08-12,ATL,26.9,22.8,34.4,20.8,12.2
2023-08-13,ATL,26.2,22.2,34.4,0.0,9.0
2023-08-14,ATL,29.2,24.4,35.6,0.3,10.8
2023-08-15,ATL,27.3,22.8,32.2,16.0,10.8
2023-08-16,ATL,24.6,19.4,30.0,0.0,10.8
2023-08-17,ATL,25.2,20.0,30.6,0.0,9.4
2023-08-18,ATL,26.0,20.6,32.2,0.0,11.9
2023-08-19,ATL,27.4,23.3,31.7,0.0,9.4
2023-08-20,ATL,27.3,22.2,33.3,0.0,10.4
2023-08-21,ATL,29.3,23.9,35.6,0.0,7.2
2023-08-22,ATL,30.1,24.4,35.6,0.0,10.1
2023-08-23,ATL,30.3,27.2,33.9,0.0,13.7
2023-08-24,ATL,29.4,24.4,35.6,0.0,6.5
2023-08-25,ATL,31.0,26.7,36.7,0.0,13.7
2023-08-26,ATL,31.3,25.0,37.2,0.0,13.3
2023-08-27,ATL,30.3,25.0,36.1,0.0,10.4
2023-08-28,ATL,27.4,22.8,33.9,21.3,12.6
2023-08-29,ATL,25.9,22.8,32.2,2.0,11.5
2023-08-30,ATL,24.8,21.7,29.4,11.7,15.8
2023-08-31,ATL,24.6,20.0,31.1,0.0,10.8
2023-09-01,ATL,25.8,22.8,29.4,0.0,18.4
2023-09-02,ATL,24.1,20.0,28.3,0.0,11.2
2023-09-03,ATL,24.7,19.4,30.6,0.0,5.8
2023-09-04,ATL,26.4,20.6,32.8,0.0,4.7
2023-09-05,ATL,26.7,22.2,32.2,0.0,5.8
2023-09-06,ATL,27.3,22.8,32.8,0.0,9.0
2023-09-07,ATL,28.2,23.3,33.3,0.0,12.6
2023-09-08,ATL,25.1,18.9,30.0,0.0,9.7
2023-09-09,ATL,24.9,20.6,30.0,0.0,11.9
2023-09-10,ATL,24.7,19.4,31.7,0.0,9.4
2023-09-11,ATL,26.7,21.1,33.9,0.0,7.9
2023-09-12,ATL,26.8,22.2,33.9,0.0,10.1
2023-09-13,ATL,25.0,21.7,29.4,4.8,9.4
2023-09-14,ATL,23.8,21.1,27.2,2.3,11.9
2023-09-15,ATL,22.1,20.0,23.3,0.8,15.1
2023-09-16,ATL,20.3,18.9,21.7,11.7,9.4
2023-09-17,ATL,21.9,18.9,27.8,13.2,11.2
2023-09-18,ATL,21.4,16.1,27.2,0.0,11.5
2023-09-19,ATL,22.1,16.7,28.3,0.0,6.1
2023-09-20,ATL,22.3,17.8,27.2,0.0,9.7
2023-09-21,ATL,23.1,18.9,28.3,0.0,14.4
2023-09-22,ATL,22.8,18.9,27.8,0.0,11.2
2023-09-23,ATL,23.2,16.1,30.0,0.0,13.3
2023-09-24,ATL,22.2,15.6,30.0,0.0,11.2
2023-09-25,ATL,23.7,16.7,31.7,0.0,9.0
2023-09-26,ATL,24.9,21.7,28.9,0.0,12.6
2023-09-27,ATL,22.4,18.3,23.9,0.0,18.4
2023-09-28,ATL,19.9,16.1,25.6,0.0,13.7
2023-09-29,ATL,22.4,17.2,30.0,0.0,7.9
2023-09-30,ATL,24.6,18.3,30.6,0.0,4.7
2023-10-01,ATL,23.3,18.9,28.3,0.0,12.2
2023-10-02,ATL,23.3,18.3,28.9,0.0,13.3
2023-10-03,ATL,23.2,18.3,28.9,0.0,11.5
2023-10-04,ATL,23.0,18.3,28.9,0.0,10.1
2023-10-05,ATL,22.6,17.2,27.8,0.0,10.4
2023-10-06,ATL,22.7,18.9,26.1,0.3,11.5
2023-10-07,ATL,18.5,11.7,22.2,0.0,24.1
2023-10-08,ATL,14.3,8.3,20.6,0.0,13.7
2023-10-09,ATL,15.8,8.3,23.9,0.0,10.8
2023-10-10,ATL,19.3,12.2,28.3,0.0,13.3
2023-10-11,ATL,20.3,15.6,23.3,17.8,6.8
2023-10-12,ATL,16.9,15.0,20.6,14.0,24.5
2023-10-13,ATL,17.3,15.6,19.4,3.6,15.8
2023-10-14,ATL,19.3,15.6,24.4,0.3,15.1
2023-10-15,ATL,15.9,10.6,18.3,0.0,20.5
2023-10-16,ATL,11.8,7.8,15.6,0.0,20.5
2023-10-17,ATL,12.4,7.2,20.0,0.0,9.7
