Passenger_ID,Flight_ID,Price_USD,Travel_Purpose,Seat_Class,Bags_Checked,Check_in_Method,Seat_Selected,Booking_Days_In_Advance,No_Show,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Departure_Date,Departure_Hour,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Delay_Minutes,Weather_Impact,date,Airport,temp,tmin,tmax,prcp,wspd,Route
P4561,F966,308.38,Leisure,Premium Economy,1,Online,Middle,49,0,United,SFO,SFO,2024-08-21 07:00:00,2024-08-21,07:00:00,236,On-time,1520,28,0,2024-08-21,SFO,16.9,13.3,21.7,0.0,22.7,SFO-SFO
P4562,F701,391.62,Business,Economy,1,Online,Middle,60,0,Southwest,JFK,SFO,2023-08-05 19:30:00,2023-08-05,19:30:00,176,On-time,978,10,0,2023-08-05,JFK,24.2,20.6,28.9,0.0,13.3,JFK-SFO
P4563,F387,352.84,Leisure,Economy,0,Mobile App,Middle,2,0,Delta,SFO,JFK,2024-12-21 19:33:00,2024-12-21,19:33:00,217,On-time,1310,2,0,2024-12-21,SFO,12.6,10.0,15.0,2.8,9.4,SFO-JFK
P4564,F1194,389.6,Leisure,Business,0,Desk,Middle,65,1,Southwest,SFO,JFK,2024-01-24 07:04:00,2024-01-24,07:04:00,190,On-time,1705,7,0,2024-01-24,SFO,12.6,11.1,15.6,12.7,12.2,SFO-JFK
P4565,F888,297.81,Leisure,Economy,0,Desk,Window,65,0,JetBlue,ORD,JFK,2023-08-06 21:18:00,2023-08-06,21:18:00,238,On-time,959,6,0,2023-08-06,ORD,21.0,18.9,22.8,0.3,18.7,ORD-JFK
P4566,F317,380.19,Leisure,Economy,1,Online,Middle,113,0,American Airlines,JFK,SFO,2023-07-21 06:56:00,2023-07-21,06:56:00,180,On-time,657,4,1,2023-07-21,JFK,24.8,22.8,28.3,1.0,17.3,JFK-SFO
P4567,F1657,169.05,Leisure,Business,3,Mobile App,Aisle,5,0,American Airlines,ATL,SEA,2024-05-04 07:16:00,2024-05-04,07:16:00,212,On-time,1521,1,0,2024-05-04,ATL,23.0,17.8,26.7,0.8,9.4,ATL-SEA
P4568,F1229,344.29,Family,Premium Economy,3,Desk,Middle,19,0,Southwest,DFW,SEA,2024-04-16 18:27:00,2024-04-16,18:27:00,171,On-time,1182,9,1,2024-04-16,DFW,24.7,21.1,30.6,,21.9,DFW-SEA
P4569,F1294,385.42,Family,Economy,0,Airport Kiosk,Middle,99,0,Delta,ORD,SEA,2024-11-21 03:44:00,2024-11-21,03:44:00,107,Delayed,390,32,0,2024-11-21,ORD,0.6,-1.0,3.9,7.1,23.0,ORD-SEA
P4570,F1561,323.37,Family,Premium Economy,0,Online,Aisle,105,0,Southwest,ORD,ORD,2025-02-24 16:20:00,2025-02-24,16:20:00,204,Delayed,1281,27,0,2025-02-24,ORD,6.3,3.3,11.7,0.0,19.1,ORD-ORD
P4571,F1914,305.62,Emergency,Economy,0,Airport Kiosk,Window,36,0,United,DFW,LAX,2024-04-09 08:06:00,2024-04-09,08:06:00,155,On-time,1210,2,1,2024-04-09,DFW,17.8,16.1,20.6,,20.0,DFW-LAX
P4572,F777,326.42,Leisure,Business,0,Online,Aisle,114,0,United,ATL,SEA,2023-11-06 10:48:00,2023-11-06,10:48:00,197,Cancelled,1395,31,0,2023-11-06,ATL,16.9,9.4,25.6,0.0,7.9,ATL-SEA
P4573,F1863,301.88,Family,Economy,0,Desk,Aisle,62,0,American Airlines,SFO,DEN,2024-03-27 05:12:00,2024-03-27,05:12:00,201,Cancelled,868,5,1,2024-03-27,SFO,11.9,8.9,14.4,4.1,14.8,SFO-DEN
P4574,F1575,83.3,Business,Economy,1,Mobile App,Middle,93,0,JetBlue,DEN,DEN,2023-09-18 20:24:00,2023-09-18,20:24:00,119,On-time,1531,4,1,2023-09-18,DEN,21.2,13.9,28.9,0.0,16.6,DEN-DEN
P4575,F1661,306.76,Emergency,Economy,0,Airport Kiosk,Middle,12,0,Southwest,SFO,JFK,2025-04-10 19:36:00,2025-04-10,19:36:00,152,On-time,1213,27,0,2025-04-10,SFO,14.5,10.0,19.4,0.0,24.8,SFO-JFK
P4576,F1683,358.65,Family,Economy,0,Online,Window,72,0,JetBlue,ATL,SFO,2023-11-09 18:22:00,2023-11-09,18:22:00,206,On-time,930,10,0,2023-11-09,ATL,20.2,15.6,25.6,0.0,9.4,ATL-SFO
P4577,F320,482.18,Emergency,Economy,0,Online,Middle,47,0,JetBlue,ATL,DFW,2025-03-22 12:01:00,2025-03-22,12:01:00,141,On-time,1034,6,0,2025-03-22,ATL,14.4,7.2,23.3,0.0,16.9,ATL-DFW
P4578,F1273,453.7,Family,Economy,2,Desk,Aisle,77,0,United,JFK,LAX,2024-08-15 06:54:00,2024-08-15,06:54:00,156,On-time,709,5,0,2024-08-15,JFK,25.7,20.6,31.1,0.0,13.7,JFK-LAX
P4579,F931,339.46,Family,Business,0,Airport Kiosk,Middle,15,1,Delta,ORD,LAX,2024-03-01 00:12:00,2024-03-01,00:12:00,115,On-time,1069,0,0,2024-03-01,ORD,4.1,-0.5,7.8,0.0,15.1,ORD-LAX
P4580,F790,226.6,Family,Economy,0,Online,Aisle,75,0,Delta,DEN,LAX,2024-10-03 05:45:00,2024-10-03,05:45:00,147,On-time,1008,12,0,2024-10-03,DEN,17.7,7.2,21.1,0.0,18.0,DEN-LAX
P4581,F556,204.65,Emergency,Premium Economy,1,Desk,Window,79,0,United,SEA,SEA,2023-06-30 13:32:00,2023-06-30,13:32:00,169,On-time,1403,7,0,2023-06-30,SEA,20.3,14.4,26.1,0.0,12.2,SEA-SEA
P4582,F1734,280.02,Business,Economy,2,Airport Kiosk,Window,11,0,JetBlue,LAX,DEN,2024-10-27 16:28:00,2024-10-27,16:28:00,236,On-time,1239,2,0,2024-10-27,LAX,17.8,15.0,25.0,0.0,9.4,LAX-DEN
P4583,F749,303.1,Business,Premium Economy,0,Online,Aisle,59,0,Delta,SFO,SEA,2023-09-11 13:47:00,2023-09-11,13:47:00,238,On-time,1377,3,0,2023-09-11,SFO,18.2,15.0,22.2,0.0,20.9,SFO-SEA
P4584,F1466,398.21,Business,Economy,3,Mobile App,Middle,27,0,American Airlines,LAX,DFW,2023-12-12 09:22:00,2023-12-12,09:22:00,186,On-time,1161,16,0,2023-12-12,LAX,14.3,10.0,18.9,0.0,9.7,LAX-DFW
P4585,F1773,393.13,Leisure,Business,1,Desk,Middle,108,0,United,ORD,ORD,2023-09-24 19:08:00,2023-09-24,19:08:00,168,On-time,1137,7,1,2023-09-24,ORD,20.3,15.0,26.1,0.0,12.6,ORD-ORD
P4586,F1939,220.99,Business,Economy,0,Airport Kiosk,Window,63,0,United,ATL,SEA,2024-04-24 04:28:00,2024-04-24,04:28:00,116,On-time,1116,1,0,2024-04-24,ATL,17.7,12.2,24.4,0.0,13.0,ATL-SEA
P4587,F1977,407.6,Business,Economy,0,Mobile App,Window,27,0,American Airlines,DEN,LAX,2025-04-18 07:30:00,2025-04-18,07:30:00,131,On-time,1051,9,0,2025-04-18,DEN,0.8,-1.6,2.2,3.8,16.6,DEN-LAX
P4588,F762,306.21,Family,Economy,0,Airport Kiosk,Aisle,79,0,Southwest,ATL,SEA,2024-10-19 23:59:00,2024-10-19,23:59:00,206,On-time,1447,30,0,2024-10-19,ATL,15.4,9.4,22.8,0.0,13.0,ATL-SEA
P4589,F979,320.48,Emergency,Economy,0,Online,Middle,52,0,American Airlines,LAX,ORD,2024-06-04 22:17:00,2024-06-04,22:17:00,209,On-time,881,20,0,2024-06-04,LAX,17.6,16.1,21.1,0.0,9.4,LAX-ORD
P4590,F568,315.77,Emergency,Economy,0,Mobile App,Window,26,0,United,LAX,ORD,2023-04-24 23:27:00,2023-04-24,23:27:00,274,On-time,1471,6,0,2023-04-24,LAX,16.2,13.9,19.4,0.0,11.9,LAX-ORD
P4591,F91,556.71,Business,Premium Economy,0,Desk,Window,85,0,Delta,SFO,JFK,2024-12-24 20:59:00,2024-12-24,20:59:00,248,On-time,1461,15,0,2024-12-24,SFO,14.2,10.0,18.3,11.2,19.8,SFO-JFK
P4592,F1277,241.22,Family,Premium Economy,0,Airport Kiosk,Window,75,0,JetBlue,ATL,SEA,2024-08-30 18:06:00,2024-08-30,18:06:00,164,On-time,1455,5,0,2024-08-30,ATL,29.2,23.9,35.6,0.8,6.1,ATL-SEA
P4593,F918,382.66,Leisure,Economy,2,Mobile App,Middle,2,0,Delta,SEA,SEA,2025-01-19 14:13:00,2025-01-19,14:13:00,178,On-time,757,15,0,2025-01-19,SEA,1.9,-2.1,5.6,0.0,11.5,SEA-SEA
P4594,F1831,408.7,Business,Economy,1,Airport Kiosk,Window,29,0,American Airlines,ORD,DFW,2023-05-06 20:07:00,2023-05-06,20:07:00,198,On-time,1022,10,0,2023-05-06,ORD,19.5,15.0,25.6,0.3,19.1,ORD-DFW
P4595,F1225,322.61,Emergency,Economy,1,Mobile App,Middle,46,0,JetBlue,DFW,JFK,2024-07-01 18:54:00,2024-07-01,18:54:00,194,On-time,728,2,0,2024-07-01,DFW,32.9,28.3,37.2,0.0,16.5,DFW-JFK
P4596,F527,278.04,Family,Economy,0,Mobile App,Window,94,0,JetBlue,SEA,LAX,2023-07-17 01:33:00,2023-07-17,01:33:00,153,On-time,1141,6,0,2023-07-17,SEA,20.0,15.6,25.0,0.0,19.8,SEA-LAX
P4597,F1027,360.38,Family,Economy,0,Online,Aisle,43,0,American Airlines,ORD,LAX,2025-04-15 21:43:00,2025-04-15,21:43:00,169,On-time,777,4,0,2025-04-15,ORD,9.6,3.3,13.3,0.0,23.0,ORD-LAX
P4598,F633,367.55,Emergency,Economy,0,Online,Middle,35,0,American Airlines,DEN,ORD,2023-10-25 12:58:00,2023-10-25,12:58:00,171,Cancelled,1144,8,0,2023-10-25,DEN,11.4,3.9,20.6,0.0,11.5,DEN-ORD
P4599,F936,333.9,Emergency,First,0,Desk,Middle,94,0,Delta,ATL,DFW,2025-04-18 12:54:00,2025-04-18,12:54:00,211,Delayed,1271,0,0,2025-04-18,ATL,20.4,12.2,28.9,0.0,11.9,ATL-DFW
P4600,F654,384.68,Business,Premium Economy,2,Mobile App,Middle,11,0,American Airlines,DFW,SEA,2023-05-07 12:48:00,2023-05-07,12:48:00,113,On-time,1225,18,0,2023-05-07,DFW,24.5,20.0,30.6,,23.5,DFW-SEA
P4601,F99,459.69,Leisure,Economy,0,Desk,Window,36,0,American Airlines,JFK,DFW,2024-01-30 04:11:00,2024-01-30,04:11:00,175,Cancelled,689,8,1,2024-01-30,JFK,2.2,1.1,3.3,0.0,12.6,JFK-DFW
P4602,F1224,274.72,Business,Business,1,Online,Middle,66,0,American Airlines,DEN,ORD,2024-01-03 03:10:00,2024-01-03,03:10:00,96,Delayed,744,1,0,2024-01-03,DEN,0.2,-8.8,8.3,0.0,16.6,DEN-ORD
P4603,F1790,277.08,Emergency,Economy,2,Desk,Middle,110,0,Southwest,DEN,SFO,2023-11-27 14:19:00,2023-11-27,14:19:00,109,Delayed,1279,0,0,2023-11-27,DEN,-3.7,-12.1,6.1,0.0,14.4,DEN-SFO
P4604,F677,205.56,Family,Premium Economy,0,Airport Kiosk,Aisle,71,0,Delta,LAX,JFK,2024-02-13 02:57:00,2024-02-13,02:57:00,221,On-time,1193,5,0,2024-02-13,LAX,12.3,6.7,17.8,0.0,10.4,LAX-JFK
P4605,F705,570.61,Family,Premium Economy,2,Desk,Middle,98,0,American Airlines,SFO,ORD,2024-05-28 13:28:00,2024-05-28,13:28:00,83,On-time,1401,9,0,2024-05-28,SFO,14.7,11.7,20.0,0.0,24.8,SFO-ORD
P4606,F872,297.22,Family,Economy,0,Mobile App,Aisle,65,0,United,SFO,ORD,2023-10-27 21:57:00,2023-10-27,21:57:00,148,Delayed,930,5,0,2023-10-27,SFO,13.8,10.0,18.3,0.0,17.6,SFO-ORD
P4607,F1544,343.81,Business,Business,2,Airport Kiosk,Window,22,0,Delta,JFK,DEN,2024-01-22 07:11:00,2024-01-22,07:11:00,206,On-time,1632,10,1,2024-01-22,JFK,-2.1,-5.5,2.2,0.0,20.2,JFK-DEN
P4608,F509,352.55,Leisure,Economy,1,Mobile App,Middle,29,0,Delta,SFO,DEN,2024-01-17 09:27:00,2024-01-17,09:27:00,104,On-time,1448,5,1,2024-01-17,SFO,12.4,9.4,15.6,0.0,9.4,SFO-DEN
P4609,F340,306.24,Business,Economy,4,Mobile App,Middle,90,0,United,SFO,SFO,2024-08-03 07:11:00,2024-08-03,07:11:00,111,Cancelled,919,8,0,2024-08-03,SFO,15.8,12.2,21.1,0.0,25.2,SFO-SFO
P4610,F1127,218.96,Business,Premium Economy,0,Online,Middle,109,0,American Airlines,LAX,JFK,2024-04-20 22:51:00,2024-04-20,22:51:00,77,On-time,1121,7,0,2024-04-20,LAX,15.0,13.3,18.3,0.0,13.0,LAX-JFK
P4611,F431,263.95,Business,First,1,Online,Middle,62,0,Southwest,ORD,SFO,2024-10-20 10:55:00,2024-10-20,10:55:00,219,On-time,1302,3,0,2024-10-20,ORD,16.7,10.6,26.1,0.0,15.1,ORD-SFO
P4612,F1186,431.46,Emergency,Premium Economy,1,Desk,Window,48,0,United,DEN,ATL,2024-11-02 01:50:00,2024-11-02,01:50:00,158,On-time,1534,18,1,2024-11-02,DEN,7.3,-0.5,19.4,0.0,14.4,DEN-ATL
P4613,F1496,286.73,Family,Economy,1,Mobile App,Window,19,0,Delta,DEN,ORD,2025-03-06 04:49:00,2025-03-06,04:49:00,169,On-time,1164,4,0,2025-03-06,DEN,4.9,-1.6,12.2,0.0,15.1,DEN-ORD
P4614,F730,397.3,Emergency,Economy,2,Mobile App,Window,31,0,Delta,ORD,DEN,2023-05-03 09:25:00,2023-05-03,09:25:00,173,On-time,1323,1,0,2023-05-03,ORD,8.8,3.3,15.0,0.0,13.0,ORD-DEN
P4615,F1386,325.99,Leisure,Economy,2,Mobile App,Window,78,0,Delta,LAX,LAX,2025-04-03 01:13:00,2025-04-03,01:13:00,184,Delayed,875,31,0,2025-04-03,LAX,12.9,8.9,17.2,0.0,14.8,LAX-LAX
P4616,F1523,252.35,Leisure,Economy,1,Online,Aisle,105,0,Delta,LAX,ORD,2025-02-02 01:57:00,2025-02-02,01:57:00,135,Delayed,368,12,1,2025-02-02,LAX,14.6,11.7,18.9,0.0,9.4,LAX-ORD
P4617,F1017,310.74,Business,Business,2,Online,Aisle,73,0,American Airlines,SFO,LAX,2024-05-30 14:31:00,2024-05-30,14:31:00,127,On-time,1027,16,0,2024-05-30,SFO,16.9,11.7,24.4,0.0,19.1,SFO-LAX
P4618,F790,518.6,Business,Economy,0,Mobile App,Window,37,0,Delta,DEN,LAX,2024-10-03 05:45:00,2024-10-03,05:45:00,147,On-time,1008,12,0,2024-10-03,DEN,17.7,7.2,21.1,0.0,18.0,DEN-LAX
P4619,F987,306.82,Emergency,Economy,1,Airport Kiosk,Middle,35,0,American Airlines,JFK,DFW,2024-09-26 23:05:00,2024-09-26,23:05:00,166,On-time,973,18,0,2024-09-26,JFK,20.4,18.9,22.8,1.3,15.1,JFK-DFW
P4620,F609,468.37,Business,Business,0,Desk,Aisle,95,0,United,DFW,ATL,2023-09-26 13:34:00,2023-09-26,13:34:00,224,On-time,1169,3,0,2023-09-26,DFW,28.2,22.8,34.4,0.0,9.0,DFW-ATL
P4621,F638,396.53,Leisure,Economy,0,Desk,Aisle,113,0,American Airlines,LAX,DEN,2023-10-11 03:01:00,2023-10-11,03:01:00,159,Delayed,932,5,1,2023-10-11,LAX,18.9,16.7,22.2,0.0,13.3,LAX-DEN
P4622,F1618,302.74,Emergency,First,0,Desk,Middle,55,0,Southwest,LAX,JFK,2023-12-08 02:25:00,2023-12-08,02:25:00,120,On-time,770,8,0,2023-12-08,LAX,15.7,11.1,20.6,0.0,11.5,LAX-JFK
P4623,F1437,508.42,Emergency,Economy,0,Mobile App,Window,62,0,JetBlue,SFO,ORD,2023-07-19 21:38:00,2023-07-19,21:38:00,164,On-time,1125,0,0,2023-07-19,SFO,16.2,13.9,21.1,0.0,19.1,SFO-ORD
P4624,F803,286.17,Family,Economy,1,Online,Window,62,0,Southwest,SEA,JFK,2024-07-29 21:33:00,2024-07-29,21:33:00,215,On-time,1477,3,0,2024-07-29,SEA,17.2,14.4,20.6,3.3,14.8,SEA-JFK
P4625,F1685,405.11,Emergency,Business,1,Online,Middle,4,0,American Airlines,SEA,SEA,2023-11-28 05:11:00,2023-11-28,05:11:00,203,On-time,986,0,0,2023-11-28,SEA,2.1,-2.1,6.1,0.0,2.2,SEA-SEA
P4626,F1806,242.53,Family,Economy,2,Airport Kiosk,Aisle,14,0,JetBlue,DFW,ORD,2024-03-13 20:37:00,2024-03-13,20:37:00,229,Cancelled,1219,3,0,2024-03-13,DFW,21.8,17.2,26.1,0.0,26.5,DFW-ORD
P4627,F1426,178.52,Leisure,Premium Economy,1,Airport Kiosk,Window,54,0,United,SEA,ORD,2024-10-23 22:00:00,2024-10-23,22:00:00,137,Delayed,990,1,0,2024-10-23,SEA,8.6,6.1,11.7,0.0,6.8,SEA-ORD
P4628,F911,478.02,Leisure,Economy,0,Desk,Aisle,113,0,United,DEN,JFK,2024-07-31 14:05:00,2024-07-31,14:05:00,287,On-time,1290,1,0,2024-07-31,DEN,27.9,18.9,36.1,0.0,12.6,DEN-JFK
P4629,F221,260.9,Emergency,Economy,1,Desk,Middle,90,0,Delta,SEA,DFW,2023-11-12 04:14:00,2023-11-12,04:14:00,255,Delayed,821,30,1,2023-11-12,SEA,9.1,7.8,10.6,6.6,9.0,SEA-DFW
P4630,F990,373.12,Family,Economy,0,Airport Kiosk,Middle,62,0,United,ATL,SFO,2023-05-28 15:33:00,2023-05-28,15:33:00,257,On-time,1323,8,0,2023-05-28,ATL,19.1,14.4,26.1,0.0,15.8,ATL-SFO
P4631,F259,359.28,Family,First,1,Desk,Middle,87,0,Delta,DFW,ATL,2023-10-20 18:22:00,2023-10-20,18:22:00,174,On-time,1750,14,0,2023-10-20,DFW,23.8,16.1,33.9,0.0,10.5,DFW-ATL
P4632,F1085,274.81,Family,Business,0,Desk,Aisle,110,0,JetBlue,DFW,SEA,2024-01-08 13:56:00,2024-01-08,13:56:00,282,On-time,1000,8,1,2024-01-08,DFW,10.9,5.0,13.9,,28.9,DFW-SEA
P4633,F723,365.18,Emergency,Business,1,Desk,Middle,57,0,American Airlines,JFK,ORD,2025-02-02 01:13:00,2025-02-02,01:13:00,106,On-time,1085,4,0,2025-02-02,JFK,-3.2,-7.1,3.9,2.3,15.8,JFK-ORD
P4634,F305,368.85,Emergency,Premium Economy,0,Airport Kiosk,Window,22,0,United,DEN,SFO,2024-12-04 03:38:00,2024-12-04,03:38:00,133,Cancelled,1226,14,0,2024-12-04,DEN,6.4,-1.6,14.4,0.0,10.8,DEN-SFO
P4635,F1680,363.54,Business,Premium Economy,1,Airport Kiosk,Window,58,0,American Airlines,ATL,DEN,2023-12-16 09:58:00,2023-12-16,09:58:00,191,On-time,693,23,0,2023-12-16,ATL,9.4,5.0,14.4,0.0,19.4,ATL-DEN
P4636,F1711,368.23,Emergency,Business,0,Airport Kiosk,Window,32,0,American Airlines,ORD,SFO,2024-02-01 21:37:00,2024-02-01,21:37:00,209,On-time,854,0,0,2024-02-01,ORD,4.6,1.7,12.8,0.0,16.6,ORD-SFO
P4637,F1901,278.35,Leisure,Premium Economy,0,Mobile App,Window,89,0,Southwest,DEN,ATL,2024-03-03 08:35:00,2024-03-03,08:35:00,236,On-time,730,17,0,2024-03-03,DEN,8.1,-5.5,11.7,0.8,17.3,DEN-ATL
P4638,F290,332.29,Business,Economy,1,Desk,Middle,107,0,JetBlue,LAX,SEA,2023-05-25 00:18:00,2023-05-25,00:18:00,256,Cancelled,1328,16,0,2023-05-25,LAX,16.3,15.0,18.3,0.3,14.0,LAX-SEA
P4639,F1782,324.13,Leisure,Economy,2,Desk,Window,53,0,Delta,JFK,ATL,2024-07-30 18:34:00,2024-07-30,18:34:00,162,On-time,343,7,0,2024-07-30,JFK,25.4,22.2,28.9,0.0,25.9,JFK-ATL
P4640,F1891,337.45,Business,Economy,5,Airport Kiosk,Aisle,40,0,American Airlines,LAX,SEA,2023-12-10 22:17:00,2023-12-10,22:17:00,142,On-time,920,10,1,2023-12-10,LAX,16.8,10.6,25.0,0.0,11.5,LAX-SEA
P4641,F648,207.83,Family,Economy,0,Desk,Window,32,0,American Airlines,LAX,LAX,2023-07-22 14:52:00,2023-07-22,14:52:00,55,On-time,1421,3,0,2023-07-22,LAX,19.4,17.2,23.3,0.0,11.5,LAX-LAX
P4642,F1596,233.66,Leisure,First,2,Online,Aisle,86,0,Delta,ATL,DEN,2025-03-14 14:00:00,2025-03-14,14:00:00,133,Cancelled,925,7,0,2025-03-14,ATL,17.9,12.8,23.9,0.0,12.2,ATL-DEN
P4643,F1442,291.15,Leisure,Economy,0,Mobile App,Middle,118,0,Southwest,SFO,DFW,2024-01-04 13:11:00,2024-01-04,13:11:00,157,Cancelled,994,2,0,2024-01-04,SFO,11.6,8.3,16.1,0.0,11.2,SFO-DFW
P4644,F1232,394.8,Emergency,Economy,0,Mobile App,Aisle,42,0,JetBlue,ATL,ATL,2024-01-30 20:01:00,2024-01-30,20:01:00,196,On-time,981,2,0,2024-01-30,ATL,6.7,0.6,16.1,0.0,10.8,ATL-ATL
P4645,F1050,368.69,Business,Business,0,Mobile App,Aisle,43,0,Delta,LAX,DEN,2024-09-17 03:33:00,2024-09-17,03:33:00,87,Delayed,1454,3,0,2024-09-17,LAX,18.5,14.4,22.2,0.0,13.3,LAX-DEN
P4646,F1070,433.31,Business,Economy,1,Desk,Middle,73,0,Southwest,ORD,DFW,2024-03-13 03:12:00,2024-03-13,03:12:00,170,On-time,1509,5,1,2024-03-13,ORD,15.1,8.9,20.6,0.0,13.0,ORD-DFW
P4647,F441,333.13,Family,Economy,1,Online,Window,7,0,Southwest,ATL,DFW,2023-10-16 16:17:00,2023-10-16,16:17:00,161,On-time,850,15,0,2023-10-16,ATL,11.8,7.8,15.6,0.0,20.5,ATL-DFW
P4648,F356,359.83,Emergency,Business,0,Online,Middle,116,0,Southwest,ATL,ORD,2024-12-04 23:17:00,2024-12-04,23:17:00,69,Delayed,1144,4,0,2024-12-04,ATL,3.2,-2.7,12.2,0.0,10.8,ATL-ORD
P4649,F1784,196.42,Business,Economy,1,Desk,Window,96,0,JetBlue,DFW,SEA,2023-10-31 19:40:00,2023-10-31,19:40:00,172,On-time,1388,1,0,2023-10-31,DFW,8.3,1.1,16.1,0.0,15.6,DFW-SEA
P4650,F1707,370.63,Business,Economy,2,Desk,Aisle,1,1,JetBlue,ATL,SEA,2023-05-02 04:10:00,2023-05-02,04:10:00,153,On-time,1473,1,0,2023-05-02,ATL,15.6,8.9,22.8,0.0,24.1,ATL-SEA
P4651,F1583,346.24,Family,Premium Economy,1,Desk,Aisle,14,0,American Airlines,JFK,SFO,2024-06-06 09:17:00,2024-06-06,09:17:00,218,On-time,1350,0,1,2024-06-06,JFK,23.2,20.6,28.9,14.7,14.0,JFK-SFO
P4652,F1853,382.65,Family,Business,1,Desk,Window,36,0,Delta,ORD,DEN,2024-04-30 03:48:00,2024-04-30,03:48:00,145,On-time,1095,13,0,2024-04-30,ORD,15.8,10.0,23.3,0.0,12.2,ORD-DEN
P4653,F532,169.2,Leisure,Economy,2,Mobile App,Aisle,26,0,Delta,ATL,SEA,2024-10-30 14:20:00,2024-10-30,14:20:00,170,On-time,794,17,0,2024-10-30,ATL,20.1,16.7,26.7,0.0,14.4,ATL-SEA
P4654,F1620,266.16,Family,Economy,0,Mobile App,Window,54,0,American Airlines,SFO,ORD,2024-08-23 05:16:00,2024-08-23,05:16:00,174,On-time,2224,20,0,2024-08-23,SFO,15.9,13.3,19.4,0.0,11.2,SFO-ORD
P4655,F1854,283.26,Emergency,Economy,0,Desk,Aisle,4,0,American Airlines,SFO,DEN,2023-11-12 04:30:00,2023-11-12,04:30:00,127,On-time,1549,1,0,2023-11-12,SFO,15.4,10.6,21.1,0.0,7.9,SFO-DEN
P4656,F224,319.96,Emergency,Economy,0,Airport Kiosk,Aisle,55,0,American Airlines,DFW,DFW,2023-10-09 11:04:00,2023-10-09,11:04:00,151,On-time,1071,19,0,2023-10-09,DFW,23.3,15.6,31.7,0.0,16.6,DFW-DFW
P4657,F1308,205.11,Emergency,First,2,Online,Aisle,12,0,JetBlue,ATL,DEN,2024-01-05 08:59:00,2024-01-05,08:59:00,86,On-time,1089,3,0,2024-01-05,ATL,4.7,0.0,11.7,4.3,18.0,ATL-DEN
P4658,F1561,423.94,Family,Economy,2,Mobile App,Window,17,0,Southwest,ORD,ORD,2025-02-24 16:20:00,2025-02-24,16:20:00,204,Delayed,1281,27,0,2025-02-24,ORD,6.3,3.3,11.7,0.0,19.1,ORD-ORD
P4659,F1092,457.61,Family,Premium Economy,2,Online,Aisle,13,0,American Airlines,ORD,SFO,2024-03-31 01:56:00,2024-03-31,01:56:00,155,On-time,1574,15,0,2024-03-31,ORD,5.9,3.3,12.2,6.6,16.9,ORD-SFO
P4660,F1967,338.64,Leisure,Economy,0,Airport Kiosk,Aisle,101,0,JetBlue,JFK,DFW,2024-12-16 12:55:00,2024-12-16,12:55:00,306,On-time,1502,18,0,2024-12-16,JFK,7.1,3.9,11.7,25.1,18.0,JFK-DFW
P4661,F1374,348.75,Family,Business,0,Desk,Window,85,0,JetBlue,DEN,ATL,2025-02-26 18:38:00,2025-02-26,18:38:00,175,On-time,1350,2,0,2025-02-26,DEN,5.2,-4.9,10.0,0.0,13.0,DEN-ATL
P4662,F1538,242.9,Emergency,Economy,0,Airport Kiosk,Aisle,73,0,Southwest,JFK,JFK,2023-07-16 21:43:00,2023-07-16,21:43:00,242,On-time,1358,18,0,2023-07-16,JFK,25.2,23.3,27.2,11.4,15.1,JFK-JFK
P4663,F173,578.32,Leisure,Business,2,Mobile App,Aisle,0,0,American Airlines,SEA,ORD,2024-07-31 16:00:00,2024-07-31,16:00:00,197,On-time,979,4,0,2024-07-31,SEA,19.3,15.0,26.7,0.0,10.8,SEA-ORD
P4664,F1264,308.79,Emergency,Economy,0,Desk,Window,41,0,United,DEN,ORD,2024-01-16 12:53:00,2024-01-16,12:53:00,170,On-time,1267,9,0,2024-01-16,DEN,-15.1,-28.2,3.3,0.0,16.2,DEN-ORD
P4665,F168,276.85,Business,Business,1,Online,Window,84,0,Southwest,DEN,JFK,2023-11-23 06:28:00,2023-11-23,06:28:00,171,On-time,898,21,0,2023-11-23,DEN,4.3,-5.5,6.7,0.3,15.8,DEN-JFK
P4666,F357,270.83,Family,Business,0,Online,Window,14,0,United,SFO,SEA,2024-06-12 18:56:00,2024-06-12,18:56:00,318,On-time,1159,31,1,2024-06-12,SFO,16.3,11.7,21.7,0.0,15.8,SFO-SEA
P4667,F720,533.6,Leisure,Premium Economy,0,Airport Kiosk,Window,76,0,United,DEN,DFW,2024-05-03 18:48:00,2024-05-03,18:48:00,223,On-time,1424,15,0,2024-05-03,DEN,12.9,1.7,23.9,0.0,28.1,DEN-DFW
P4668,F1275,425.62,Family,Business,1,Desk,Middle,50,0,Delta,JFK,ATL,2023-10-15 10:47:00,2023-10-15,10:47:00,129,On-time,1093,2,1,2023-10-15,JFK,12.1,10.0,16.7,0.3,24.5,JFK-ATL
P4669,F1738,254.58,Leisure,Economy,1,Online,Window,5,0,Delta,LAX,DFW,2024-09-14 21:26:00,2024-09-14,21:26:00,251,On-time,1310,10,0,2024-09-14,LAX,20.3,17.2,25.0,0.0,15.5,LAX-DFW
