Flight_ID,Airline,Departure_Airport,Arrival_Airport,Departure_Time,Departure_Date,Departure_Hour,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Delay_Minutes,Weather_Impact
F1370,American Airlines,DFW,JFK,2024-10-07 14:53:00,2024-10-07,14:53:00,156,On-time,1211,1,0
F1174,American Airlines,ATL,JFK,2024-10-19 23:29:00,2024-10-19,23:29:00,151,On-time,1868,13,0
F1812,American Airlines,SEA,SFO,2023-06-25 07:16:00,2023-06-25,07:16:00,167,Delayed,1119,8,0
F135,Delta,DFW,SFO,2025-03-31 23:31:00,2025-03-31,23:31:00,170,On-time,1266,3,0
F189,JetBlue,DFW,DFW,2025-01-30 11:47:00,2025-01-30,11:47:00,153,On-time,1225,2,0
F1705,United,DFW,SEA,2025-01-09 05:20:00,2025-01-09,05:20:00,176,Delayed,1187,3,0
F1971,JetBlue,JFK,SFO,2023-05-28 08:16:00,2023-05-28,08:16:00,176,On-time,1310,0,0
F1107,Delta,ORD,JFK,2024-01-08 07:53:00,2024-01-08,07:53:00,185,Cancelled,853,14,0
F313,United,ORD,SEA,2024-09-22 12:02:00,2024-09-22,12:02:00,202,On-time,1741,1,0
F1295,Southwest,ATL,DFW,2024-02-08 16:28:00,2024-02-08,16:28:00,114,Delayed,1670,3,0
F748,United,ATL,JFK,2023-11-21 08:20:00,2023-11-21,08:20:00,242,On-time,1730,1,0
F1923,JetBlue,ORD,SFO,2024-05-03 09:46:00,2024-05-03,09:46:00,136,On-time,1220,18,0
F1732,Southwest,DFW,DEN,2025-01-28 17:23:00,2025-01-28,17:23:00,208,On-time,1082,9,0
F546,Delta,DFW,DFW,2024-12-31 01:34:00,2024-12-31,01:34:00,149,On-time,1719,36,0
F1512,United,LAX,SEA,2024-01-21 20:17:00,2024-01-21,20:17:00,54,On-time,1079,7,0
F1068,United,SFO,DFW,2024-12-07 05:28:00,2024-12-07,05:28:00,195,On-time,1282,1,0
F1268,United,JFK,JFK,2023-08-05 13:59:00,2023-08-05,13:59:00,174,On-time,763,17,0
F1581,United,SEA,SEA,2023-11-02 20:29:00,2023-11-02,20:29:00,236,On-time,1436,2,0
F1886,Delta,JFK,DFW,2024-02-12 16:40:00,2024-02-12,16:40:00,15,On-time,1518,3,0
F479,Delta,DEN,DEN,2023-08-27 02:04:00,2023-08-27,02:04:00,194,On-time,972,1,0
F1056,Delta,ORD,SFO,2024-09-18 22:12:00,2024-09-18,22:12:00,88,On-time,1465,0,0
F361,Southwest,ORD,DEN,2025-02-01 08:27:00,2025-02-01,08:27:00,59,On-time,1107,5,0
F1016,JetBlue,JFK,SFO,2023-09-17 15:29:00,2023-09-17,15:29:00,115,Cancelled,1646,6,0
F998,Delta,ORD,ORD,2024-05-23 22:30:00,2024-05-23,22:30:00,225,On-time,1222,17,0
F1071,Delta,JFK,SEA,2024-02-06 12:13:00,2024-02-06,12:13:00,152,On-time,1060,22,0
F1515,Southwest,DFW,SFO,2023-08-22 07:35:00,2023-08-22,07:35:00,243,On-time,1049,5,0
F949,American Airlines,ATL,DFW,2025-03-23 03:18:00,2025-03-23,03:18:00,186,Delayed,1417,25,0
F417,Delta,JFK,LAX,2025-03-23 03:33:00,2025-03-23,03:33:00,219,On-time,610,3,0
F1657,American Airlines,ATL,SEA,2024-05-04 07:16:00,2024-05-04,07:16:00,212,On-time,1521,1,0
F1387,Southwest,ATL,LAX,2024-05-10 03:05:00,2024-05-10,03:05:00,143,On-time,1157,14,1
F1912,Southwest,LAX,ORD,2024-05-31 08:45:00,2024-05-31,08:45:00,91,On-time,900,10,0
F1187,United,SFO,DFW,2024-10-15 18:17:00,2024-10-15,18:17:00,144,Delayed,926,5,0
F1429,United,ORD,DFW,2025-03-25 19:49:00,2025-03-25,19:49:00,234,Cancelled,850,4,1
F1277,JetBlue,ATL,SEA,2024-08-30 18:06:00,2024-08-30,18:06:00,164,On-time,1455,5,0
F1711,American Airlines,ORD,SFO,2024-02-01 21:37:00,2024-02-01,21:37:00,209,On-time,854,0,0
F246,American Airlines,ORD,LAX,2025-01-04 22:45:00,2025-01-04,22:45:00,115,On-time,1097,5,0
F604,Southwest,LAX,DEN,2024-05-06 06:08:00,2024-05-06,06:08:00,154,Delayed,1274,8,0
F491,American Airlines,DEN,JFK,2023-07-26 14:10:00,2023-07-26,14:10:00,210,On-time,784,1,0
F74,Delta,SEA,SFO,2023-06-08 10:46:00,2023-06-08,10:46:00,276,On-time,1697,13,0
F312,United,SFO,JFK,2024-10-31 12:57:00,2024-10-31,12:57:00,252,On-time,1282,15,0
F679,JetBlue,DEN,DEN,2024-09-28 16:52:00,2024-09-28,16:52:00,217,On-time,1141,5,0
F757,JetBlue,DFW,ORD,2023-12-21 20:18:00,2023-12-21,20:18:00,88,On-time,1552,2,0
F372,American Airlines,JFK,SEA,2025-01-06 00:05:00,2025-01-06,00:05:00,61,On-time,1318,12,0
F974,American Airlines,SEA,LAX,2023-05-14 20:06:00,2023-05-14,20:06:00,237,On-time,1257,3,0
F1149,Delta,SFO,ORD,2023-09-22 13:50:00,2023-09-22,13:50:00,316,On-time,1117,3,0
F370,JetBlue,ATL,ATL,2023-04-27 02:51:00,2023-04-27,02:51:00,264,On-time,1415,3,1
F1089,JetBlue,DEN,SEA,2024-02-08 02:16:00,2024-02-08,02:16:00,210,On-time,1292,2,0
F990,United,ATL,SFO,2023-05-28 15:33:00,2023-05-28,15:33:00,257,On-time,1323,8,0
F1900,United,LAX,SEA,2024-07-25 14:50:00,2024-07-25,14:50:00,269,On-time,689,3,0
F1636,Delta,SFO,LAX,2024-05-19 21:58:00,2024-05-19,21:58:00,279,On-time,1152,1,0
F458,JetBlue,SEA,SFO,2024-08-25 05:58:00,2024-08-25,05:58:00,173,Delayed,1046,11,1
F1237,Southwest,JFK,JFK,2024-01-04 16:08:00,2024-01-04,16:08:00,200,On-time,1177,4,0
F160,Southwest,LAX,JFK,2024-09-18 12:49:00,2024-09-18,12:49:00,149,On-time,404,9,0
F291,Delta,ORD,ORD,2024-07-23 03:37:00,2024-07-23,03:37:00,174,Delayed,1010,0,1
F827,United,JFK,DEN,2024-09-09 20:11:00,2024-09-09,20:11:00,168,On-time,1365,1,0
F115,Delta,ATL,SFO,2024-06-14 12:16:00,2024-06-14,12:16:00,284,On-time,1219,21,0
F222,Southwest,ATL,DEN,2024-03-04 03:52:00,2024-03-04,03:52:00,220,On-time,1580,2,0
F1105,JetBlue,SFO,ATL,2023-07-09 13:32:00,2023-07-09,13:32:00,290,On-time,988,3,0
F1451,Southwest,JFK,ORD,2023-07-20 21:27:00,2023-07-20,21:27:00,133,On-time,1016,1,0
F1902,JetBlue,SEA,SFO,2024-10-15 14:37:00,2024-10-15,14:37:00,335,On-time,1037,10,0
F1256,United,ATL,DFW,2023-12-14 14:00:00,2023-12-14,14:00:00,164,On-time,1397,2,0
F1827,American Airlines,ORD,SEA,2025-01-12 10:48:00,2025-01-12,10:48:00,149,Cancelled,1680,5,0
F999,JetBlue,DFW,SEA,2023-05-18 06:49:00,2023-05-18,06:49:00,252,On-time,847,0,0
F1724,United,DEN,DFW,2024-12-26 05:17:00,2024-12-26,05:17:00,144,On-time,1244,9,0
F1361,American Airlines,SFO,LAX,2023-11-09 04:06:00,2023-11-09,04:06:00,149,On-time,1183,2,1
F1297,Southwest,JFK,LAX,2024-11-17 01:22:00,2024-11-17,01:22:00,79,On-time,1427,17,0
F103,American Airlines,DEN,ORD,2025-03-01 23:20:00,2025-03-01,23:20:00,197,On-time,1580,5,0
F1720,Delta,ORD,DFW,2024-03-07 12:50:00,2024-03-07,12:50:00,303,On-time,1203,9,0
F327,American Airlines,DFW,ATL,2023-07-01 15:27:00,2023-07-01,15:27:00,212,On-time,1269,10,0
F898,Southwest,DEN,JFK,2024-02-22 03:30:00,2024-02-22,03:30:00,57,On-time,1160,10,0
F258,Delta,ORD,LAX,2025-04-15 02:26:00,2025-04-15,02:26:00,193,On-time,1713,6,0
F108,JetBlue,DFW,DFW,2023-07-01 11:35:00,2023-07-01,11:35:00,221,On-time,1178,2,0
F1727,United,SEA,SFO,2023-10-20 06:12:00,2023-10-20,06:12:00,166,On-time,1492,1,0
F1816,Delta,DFW,DFW,2024-05-27 16:40:00,2024-05-27,16:40:00,94,On-time,1084,16,0
F1427,JetBlue,DFW,ORD,2024-02-22 12:08:00,2024-02-22,12:08:00,224,Cancelled,1181,8,0
F201,Southwest,DEN,JFK,2023-09-13 22:15:00,2023-09-13,22:15:00,181,On-time,1330,2,0
F75,Delta,LAX,LAX,2024-11-26 05:51:00,2024-11-26,05:51:00,93,Delayed,819,7,0
F1607,United,ORD,DEN,2024-01-11 04:53:00,2024-01-11,04:53:00,259,On-time,1613,2,0
F988,Southwest,SFO,DEN,2024-03-05 17:03:00,2024-03-05,17:03:00,156,Delayed,1639,26,0
F687,American Airlines,SEA,LAX,2024-06-14 21:15:00,2024-06-14,21:15:00,254,On-time,1158,2,0
F780,JetBlue,LAX,JFK,2024-02-27 20:12:00,2024-02-27,20:12:00,159,On-time,1178,16,0
F1782,Delta,JFK,ATL,2024-07-30 18:34:00,2024-07-30,18:34:00,162,On-time,343,7,0
F880,United,SFO,SFO,2024-12-09 11:42:00,2024-12-09,11:42:00,140,On-time,609,1,0
F825,United,ATL,SEA,2024-05-24 11:44:00,2024-05-24,11:44:00,166,On-time,1333,25,1
F1691,JetBlue,SEA,LAX,2024-01-13 17:13:00,2024-01-13,17:13:00,110,On-time,1375,3,1
F1521,JetBlue,SFO,SFO,2024-06-29 22:16:00,2024-06-29,22:16:00,228,On-time,436,20,0
F294,United,SEA,ORD,2024-05-05 20:18:00,2024-05-05,20:18:00,226,On-time,1626,32,1
F181,Southwest,ATL,ORD,2024-09-29 02:15:00,2024-09-29,02:15:00,171,On-time,671,5,0
F903,United,DFW,LAX,2025-02-23 22:53:00,2025-02-23,22:53:00,238,On-time,1203,8,0
F1860,JetBlue,LAX,SFO,2023-10-25 11:04:00,2023-10-25,11:04:00,294,On-time,1423,8,1
F1843,American Airlines,DFW,SFO,2023-11-20 18:50:00,2023-11-20,18:50:00,52,On-time,663,15,1
F760,JetBlue,ATL,DEN,2023-09-08 22:05:00,2023-09-08,22:05:00,157,On-time,1811,3,0
F1901,Southwest,DEN,ATL,2024-03-03 08:35:00,2024-03-03,08:35:00,236,On-time,730,17,0
F1082,American Airlines,ORD,SFO,2024-01-16 13:33:00,2024-01-16,13:33:00,126,On-time,1481,10,1
F1402,American Airlines,SEA,ATL,2024-02-10 05:39:00,2024-02-10,05:39:00,201,On-time,1320,14,0
F1165,JetBlue,DFW,SFO,2024-09-12 16:06:00,2024-09-12,16:06:00,195,On-time,966,9,0
F1228,Southwest,ATL,LAX,2023-04-28 09:42:00,2023-04-28,09:42:00,217,Delayed,863,10,1
F1158,American Airlines,SFO,JFK,2024-06-08 21:07:00,2024-06-08,21:07:00,245,On-time,1245,25,1
F1792,Delta,SEA,DFW,2023-04-30 03:46:00,2023-04-30,03:46:00,278,On-time,1247,16,0
F690,Delta,SFO,ORD,2025-03-13 00:17:00,2025-03-13,00:17:00,210,On-time,1489,3,0
F1115,JetBlue,JFK,DEN,2023-04-26 16:33:00,2023-04-26,16:33:00,173,On-time,1363,1,0
F1713,Southwest,DEN,SFO,2024-01-29 22:56:00,2024-01-29,22:56:00,222,On-time,900,2,0
F1193,Southwest,ATL,SEA,2025-03-10 08:25:00,2025-03-10,08:25:00,200,Cancelled,1321,12,0
F1001,United,DFW,SFO,2025-01-15 18:17:00,2025-01-15,18:17:00,168,On-time,1251,1,0
F1436,Southwest,DEN,DEN,2024-11-06 18:44:00,2024-11-06,18:44:00,153,On-time,1294,3,0
F1762,Delta,SEA,ATL,2024-10-28 07:57:00,2024-10-28,07:57:00,287,On-time,1117,5,0
F1822,American Airlines,JFK,SEA,2023-12-10 11:41:00,2023-12-10,11:41:00,128,Delayed,814,3,0
F482,Southwest,LAX,DFW,2023-06-30 01:17:00,2023-06-30,01:17:00,289,On-time,1611,30,0
F983,United,SEA,ATL,2024-08-15 18:30:00,2024-08-15,18:30:00,171,On-time,831,6,0
F206,United,JFK,DFW,2024-12-08 11:05:00,2024-12-08,11:05:00,226,On-time,1314,30,0
F1647,Southwest,DFW,JFK,2024-11-27 19:39:00,2024-11-27,19:39:00,230,On-time,1393,4,1
F1162,Delta,ATL,DFW,2024-09-24 17:41:00,2024-09-24,17:41:00,198,On-time,1093,16,0
F763,Delta,SEA,DEN,2023-09-26 02:07:00,2023-09-26,02:07:00,166,On-time,1009,22,0
F269,American Airlines,SEA,ORD,2024-04-26 11:39:00,2024-04-26,11:39:00,238,On-time,1347,16,0
F1418,American Airlines,DFW,LAX,2024-02-29 21:37:00,2024-02-29,21:37:00,267,On-time,943,12,0
F1467,Delta,LAX,DFW,2023-09-16 08:30:00,2023-09-16,08:30:00,136,On-time,1012,9,0
F710,Southwest,DEN,JFK,2024-05-27 20:55:00,2024-05-27,20:55:00,211,On-time,1537,6,0
F1620,American Airlines,SFO,ORD,2024-08-23 05:16:00,2024-08-23,05:16:00,174,On-time,2224,20,0
F499,American Airlines,SEA,SFO,2024-02-06 12:06:00,2024-02-06,12:06:00,171,On-time,1171,8,0
F1734,JetBlue,LAX,DEN,2024-10-27 16:28:00,2024-10-27,16:28:00,236,On-time,1239,2,0
F298,JetBlue,DFW,SEA,2023-12-15 10:02:00,2023-12-15,10:02:00,163,Delayed,1314,8,0
F261,American Airlines,DEN,SEA,2024-03-05 18:32:00,2024-03-05,18:32:00,143,On-time,658,6,0
F1074,Delta,LAX,DFW,2023-07-30 14:35:00,2023-07-30,14:35:00,151,On-time,1206,49,0
F663,JetBlue,DEN,SEA,2023-08-08 01:06:00,2023-08-08,01:06:00,256,Delayed,850,9,0
F1457,United,ORD,DEN,2023-08-27 04:30:00,2023-08-27,04:30:00,219,On-time,1341,3,0
F379,JetBlue,ATL,SFO,2024-06-25 08:08:00,2024-06-25,08:08:00,321,On-time,1195,14,0
F1637,JetBlue,ATL,LAX,2024-04-20 02:48:00,2024-04-20,02:48:00,121,On-time,1577,3,1
F507,Delta,SFO,SEA,2025-01-25 06:17:00,2025-01-25,06:17:00,266,On-time,446,1,0
F1024,Delta,JFK,DEN,2024-04-05 19:10:00,2024-04-05,19:10:00,182,On-time,1689,9,1
F309,Delta,ATL,ATL,2023-06-24 20:10:00,2023-06-24,20:10:00,186,Delayed,1039,7,0
F46,Delta,DFW,ORD,2023-10-20 06:32:00,2023-10-20,06:32:00,181,On-time,1141,2,0
F1454,American Airlines,LAX,SEA,2025-01-23 15:08:00,2025-01-23,15:08:00,105,Delayed,1369,16,0
F1489,Southwest,JFK,ORD,2025-04-05 03:21:00,2025-04-05,03:21:00,233,On-time,1216,3,0
F559,United,DEN,DEN,2024-12-03 09:22:00,2024-12-03,09:22:00,288,Delayed,874,7,0
F275,United,SFO,SFO,2025-04-10 02:39:00,2025-04-10,02:39:00,150,Delayed,1331,3,0
F85,American Airlines,SEA,JFK,2024-01-02 10:42:00,2024-01-02,10:42:00,202,On-time,723,7,1
F1070,Southwest,ORD,DFW,2024-03-13 03:12:00,2024-03-13,03:12:00,170,On-time,1509,5,1
F618,Southwest,ATL,JFK,2024-12-16 09:38:00,2024-12-16,09:38:00,238,On-time,1090,5,0
F691,United,JFK,DFW,2024-03-08 07:58:00,2024-03-08,07:58:00,220,On-time,558,6,0
F1116,Delta,SEA,ATL,2023-10-17 18:39:00,2023-10-17,18:39:00,286,On-time,1161,9,0
F80,American Airlines,JFK,DEN,2024-09-29 09:28:00,2024-09-29,09:28:00,178,On-time,1322,1,1
F219,Southwest,ORD,SFO,2023-11-13 15:52:00,2023-11-13,15:52:00,45,On-time,1241,3,0
F1592,American Airlines,ORD,ATL,2025-02-17 06:11:00,2025-02-17,06:11:00,137,Delayed,1636,10,0
F1303,JetBlue,ORD,SEA,2024-12-22 17:51:00,2024-12-22,17:51:00,178,On-time,986,27,0
F1750,Southwest,LAX,JFK,2025-03-07 17:08:00,2025-03-07,17:08:00,239,On-time,994,2,0
F961,JetBlue,DFW,LAX,2024-01-05 06:07:00,2024-01-05,06:07:00,151,On-time,962,15,0
F343,JetBlue,LAX,DEN,2024-04-21 12:01:00,2024-04-21,12:01:00,175,On-time,1289,26,0
F1290,Delta,SEA,ATL,2025-01-14 21:19:00,2025-01-14,21:19:00,254,On-time,1550,1,0
F1857,United,DFW,SFO,2024-03-28 15:35:00,2024-03-28,15:35:00,266,On-time,905,4,0
F167,American Airlines,SEA,JFK,2023-12-15 22:59:00,2023-12-15,22:59:00,273,On-time,1329,1,0
F841,United,SEA,ATL,2024-10-31 18:42:00,2024-10-31,18:42:00,99,Delayed,1083,2,0
F1739,American Airlines,JFK,ORD,2024-10-04 19:14:00,2024-10-04,19:14:00,188,On-time,1415,0,1
F380,JetBlue,ATL,DEN,2025-02-06 15:23:00,2025-02-06,15:23:00,200,On-time,868,0,0
F1034,American Airlines,SFO,SFO,2023-09-30 16:12:00,2023-09-30,16:12:00,204,On-time,954,7,0
F447,American Airlines,DEN,ATL,2024-02-10 05:51:00,2024-02-10,05:51:00,217,On-time,1277,24,0
F1736,American Airlines,SEA,DEN,2024-09-15 18:46:00,2024-09-15,18:46:00,223,On-time,1230,22,0
F1164,JetBlue,ORD,SEA,2024-12-10 15:37:00,2024-12-10,15:37:00,253,On-time,1174,1,0
F1483,Delta,JFK,SFO,2023-11-29 19:23:00,2023-11-29,19:23:00,257,On-time,1153,16,0
F302,JetBlue,ATL,SEA,2024-09-02 06:42:00,2024-09-02,06:42:00,186,On-time,1169,14,0
F1975,Southwest,LAX,ATL,2024-07-23 16:49:00,2024-07-23,16:49:00,164,On-time,355,4,0
F1922,American Airlines,DEN,SEA,2023-10-11 12:21:00,2023-10-11,12:21:00,278,Delayed,1286,7,0
F768,Southwest,DEN,DEN,2024-01-29 04:31:00,2024-01-29,04:31:00,234,On-time,1289,7,0
F986,Southwest,DEN,ATL,2023-06-15 06:56:00,2023-06-15,06:56:00,140,Delayed,668,4,0
F1766,JetBlue,LAX,SFO,2024-08-30 22:08:00,2024-08-30,22:08:00,107,On-time,1107,10,0
F1470,JetBlue,DEN,ORD,2024-07-26 05:39:00,2024-07-26,05:39:00,167,On-time,1206,8,0
F1593,American Airlines,SEA,DEN,2023-07-28 12:15:00,2023-07-28,12:15:00,174,Delayed,1017,3,0
F1110,Delta,JFK,DEN,2024-12-20 22:34:00,2024-12-20,22:34:00,137,On-time,1671,14,0
F646,United,DFW,DFW,2024-04-01 19:26:00,2024-04-01,19:26:00,118,On-time,964,42,0
F1352,Delta,ORD,ATL,2024-07-23 04:54:00,2024-07-23,04:54:00,194,On-time,1358,5,0
F1288,JetBlue,JFK,SFO,2024-06-02 06:25:00,2024-06-02,06:25:00,89,On-time,1341,13,0
F169,Southwest,JFK,DFW,2023-11-21 09:53:00,2023-11-21,09:53:00,231,On-time,868,2,0
F1978,American Airlines,SFO,LAX,2024-05-01 17:42:00,2024-05-01,17:42:00,154,On-time,807,3,0
F912,JetBlue,ORD,JFK,2025-03-16 13:50:00,2025-03-16,13:50:00,208,On-time,916,2,0
F1064,Delta,SFO,DEN,2024-10-21 12:26:00,2024-10-21,12:26:00,208,On-time,1354,4,0
F93,JetBlue,ATL,DEN,2023-08-03 21:44:00,2023-08-03,21:44:00,202,On-time,1244,5,0
F1770,American Airlines,ATL,ORD,2023-11-16 02:38:00,2023-11-16,02:38:00,157,On-time,1342,1,0
F198,Southwest,DEN,SFO,2024-03-04 04:38:00,2024-03-04,04:38:00,358,On-time,1248,4,0
F253,Southwest,SFO,SFO,2025-03-04 03:22:00,2025-03-04,03:22:00,203,Delayed,1004,6,0
F1195,American Airlines,SFO,ORD,2024-04-05 06:13:00,2024-04-05,06:13:00,189,On-time,1158,29,0
F317,American Airlines,JFK,SFO,2023-07-21 06:56:00,2023-07-21,06:56:00,180,On-time,657,4,1
F471,United,ATL,ORD,2024-09-29 02:11:00,2024-09-29,02:11:00,119,On-time,1148,6,0
F884,Southwest,ORD,DFW,2024-04-06 02:30:00,2024-04-06,02:30:00,138,On-time,986,2,1
F837,JetBlue,JFK,SEA,2024-10-06 03:14:00,2024-10-06,03:14:00,47,On-time,963,4,1
F1124,Southwest,SFO,ATL,2023-10-02 01:41:00,2023-10-02,01:41:00,202,Delayed,1155,1,0
F1740,Southwest,LAX,ATL,2024-07-27 11:34:00,2024-07-27,11:34:00,240,Cancelled,1176,20,0
F1846,Delta,ATL,SEA,2024-11-16 20:23:00,2024-11-16,20:23:00,166,On-time,889,8,0
F674,United,ATL,SEA,2024-08-03 00:00:00,2024-08-03,00:00:00,220,On-time,1074,24,0
F1397,JetBlue,SFO,ATL,2024-12-24 20:45:00,2024-12-24,20:45:00,313,On-time,1368,14,0
F1565,American Airlines,DEN,DFW,2023-05-10 14:19:00,2023-05-10,14:19:00,193,On-time,961,6,0
F987,American Airlines,JFK,DFW,2024-09-26 23:05:00,2024-09-26,23:05:00,166,On-time,973,18,0
F341,Delta,JFK,LAX,2024-04-27 11:21:00,2024-04-27,11:21:00,192,On-time,1071,52,0
F1682,American Airlines,SEA,SFO,2023-06-23 21:58:00,2023-06-23,21:58:00,268,On-time,1023,1,0
F1007,United,ATL,LAX,2024-08-19 11:56:00,2024-08-19,11:56:00,250,On-time,1390,29,0
F1656,Delta,DFW,SEA,2024-04-04 03:34:00,2024-04-04,03:34:00,199,Delayed,1161,4,1
F1709,United,SFO,DEN,2024-11-05 23:14:00,2024-11-05,23:14:00,205,On-time,528,11,0
F398,Southwest,DFW,DFW,2025-01-29 06:55:00,2025-01-29,06:55:00,170,Delayed,1214,26,0
F1194,Southwest,SFO,JFK,2024-01-24 07:04:00,2024-01-24,07:04:00,190,On-time,1705,7,0
F236,Southwest,DFW,ORD,2023-09-05 06:01:00,2023-09-05,06:01:00,132,On-time,1119,4,0
F1461,JetBlue,LAX,LAX,2023-12-21 08:27:00,2023-12-21,08:27:00,150,On-time,1278,38,0
F993,JetBlue,SEA,ATL,2023-10-29 01:43:00,2023-10-29,01:43:00,178,On-time,513,13,0
F200,JetBlue,ATL,SFO,2023-12-28 15:28:00,2023-12-28,15:28:00,174,On-time,1751,14,0
F1944,Southwest,SEA,ATL,2023-05-16 15:33:00,2023-05-16,15:33:00,186,Delayed,1169,9,0
F505,JetBlue,SFO,ATL,2023-07-21 03:09:00,2023-07-21,03:09:00,180,Cancelled,1513,3,0
F40,American Airlines,LAX,DFW,2024-04-07 14:00:00,2024-04-07,14:00:00,185,On-time,1002,5,0
F1148,Southwest,ORD,DFW,2025-04-18 09:10:00,2025-04-18,09:10:00,268,On-time,985,2,1
F1979,American Airlines,DEN,DEN,2023-07-02 18:31:00,2023-07-02,18:31:00,275,On-time,1573,9,0
F1597,JetBlue,ORD,ORD,2024-08-05 20:15:00,2024-08-05,20:15:00,150,Cancelled,1078,3,0
F588,JetBlue,SEA,LAX,2024-06-21 17:01:00,2024-06-21,17:01:00,220,Delayed,1622,5,1
F449,JetBlue,LAX,JFK,2024-06-13 13:40:00,2024-06-13,13:40:00,141,On-time,1779,6,0
F1484,Southwest,DEN,ATL,2024-07-20 15:00:00,2024-07-20,15:00:00,133,On-time,751,5,0
F155,JetBlue,DFW,DEN,2024-08-29 22:12:00,2024-08-29,22:12:00,178,Cancelled,1104,10,0
F678,United,DEN,SFO,2023-04-29 23:25:00,2023-04-29,23:25:00,160,On-time,1623,0,0
F480,United,ATL,LAX,2025-04-08 12:35:00,2025-04-08,12:35:00,172,On-time,831,7,0
F207,Delta,DFW,DFW,2024-08-03 20:00:00,2024-08-03,20:00:00,110,On-time,1557,4,0
F1608,United,DFW,SEA,2024-01-25 11:01:00,2024-01-25,11:01:00,142,Delayed,935,18,1
F1696,Southwest,ORD,SFO,2024-02-22 01:05:00,2024-02-22,01:05:00,88,On-time,743,18,0
F293,United,DEN,LAX,2024-11-08 00:40:00,2024-11-08,00:40:00,250,Delayed,590,13,1
F1385,JetBlue,LAX,ORD,2024-01-18 20:40:00,2024-01-18,20:40:00,64,On-time,1843,0,0
F45,Southwest,DFW,DEN,2024-08-03 21:38:00,2024-08-03,21:38:00,159,On-time,1435,0,1
F426,Southwest,LAX,ATL,2023-08-06 06:39:00,2023-08-06,06:39:00,53,On-time,1539,9,0
F584,Southwest,ATL,ATL,2023-11-14 14:22:00,2023-11-14,14:22:00,192,On-time,733,3,1
F1861,American Airlines,DFW,DFW,2023-05-12 09:32:00,2023-05-12,09:32:00,93,On-time,810,5,1
F389,Delta,DFW,DFW,2023-12-29 04:22:00,2023-12-29,04:22:00,253,On-time,1347,12,0
F333,JetBlue,ORD,DFW,2024-03-01 11:25:00,2024-03-01,11:25:00,194,On-time,1465,7,0
F1566,United,DFW,ATL,2024-02-05 18:20:00,2024-02-05,18:20:00,116,On-time,587,5,0
F243,United,JFK,SEA,2023-10-08 21:29:00,2023-10-08,21:29:00,157,On-time,951,5,0
F877,American Airlines,LAX,ATL,2024-07-27 00:56:00,2024-07-27,00:56:00,210,On-time,1262,30,0
F881,JetBlue,ATL,JFK,2023-06-02 10:32:00,2023-06-02,10:32:00,190,Delayed,1189,6,0
F1605,United,ORD,LAX,2023-05-19 02:55:00,2023-05-19,02:55:00,131,On-time,1275,11,0
F1984,United,SFO,SFO,2024-03-18 13:19:00,2024-03-18,13:19:00,235,On-time,932,15,0
F624,American Airlines,ATL,SEA,2024-11-12 21:53:00,2024-11-12,21:53:00,251,On-time,1508,10,0
F459,Delta,JFK,SEA,2024-01-20 20:38:00,2024-01-20,20:38:00,163,On-time,842,17,0
F908,JetBlue,SEA,ORD,2024-02-23 16:27:00,2024-02-23,16:27:00,235,On-time,1505,4,0
F1345,United,ORD,JFK,2024-08-19 12:30:00,2024-08-19,12:30:00,256,On-time,1069,14,0
F786,American Airlines,SFO,DEN,2024-02-20 00:20:00,2024-02-20,00:20:00,93,On-time,926,35,0
F1132,United,SFO,SEA,2023-07-27 01:50:00,2023-07-27,01:50:00,39,Delayed,1234,26,0
F516,American Airlines,SFO,LAX,2024-08-21 17:42:00,2024-08-21,17:42:00,182,On-time,1447,11,0
F226,American Airlines,ORD,ATL,2024-12-28 08:27:00,2024-12-28,08:27:00,180,On-time,1479,0,0
F1635,American Airlines,ATL,DEN,2024-11-12 15:38:00,2024-11-12,15:38:00,189,On-time,1854,8,1
F791,Delta,JFK,DEN,2023-09-04 06:38:00,2023-09-04,06:38:00,176,Cancelled,1325,1,0
F1854,American Airlines,SFO,DEN,2023-11-12 04:30:00,2023-11-12,04:30:00,127,On-time,1549,1,0
F1432,Southwest,JFK,SEA,2023-05-14 13:34:00,2023-05-14,13:34:00,242,On-time,858,1,0
F700,JetBlue,ORD,SFO,2024-03-31 00:08:00,2024-03-31,00:08:00,182,Cancelled,1461,5,0
F238,JetBlue,DEN,ORD,2023-04-26 05:57:00,2023-04-26,05:57:00,184,Delayed,857,13,0
F1943,Southwest,DEN,DEN,2024-12-07 15:49:00,2024-12-07,15:49:00,194,On-time,707,16,1
F1286,Delta,DEN,SEA,2023-05-28 07:25:00,2023-05-28,07:25:00,218,On-time,1349,5,0
F1820,American Airlines,LAX,DEN,2023-12-06 13:06:00,2023-12-06,13:06:00,244,Cancelled,1170,8,0
F585,JetBlue,ORD,ATL,2023-09-19 03:29:00,2023-09-19,03:29:00,191,Cancelled,981,21,0
F234,Delta,LAX,SEA,2024-09-05 02:11:00,2024-09-05,02:11:00,149,On-time,1358,14,0
F1543,Southwest,ORD,LAX,2024-10-26 08:49:00,2024-10-26,08:49:00,104,On-time,1290,2,0
F1626,Southwest,LAX,ORD,2025-03-24 02:27:00,2025-03-24,02:27:00,270,Delayed,1299,23,1
